⚛️  央视IPV6,#genre#
平泉电影,https://jwliveqxzb.hebyun.com.cn/pqys/pqys.m3u8
双滦电影,https://jwcdnqx.hebyun.com.cn/live/slys/1500k/tzwj_video.m3u8
兴隆电影,https://jwcdnqx.hebyun.com.cn/live/xlys/1500k/tzwj_video.m3u8
武侠剧场1,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1351762426
古装剧场,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1351814644
传奇剧场,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1352227153
霍格影片,http://epg.112114.xyz/douyu/8814650
国产影片,http://epg.112114.xyz/douyu/5423
高帧影片,http://epg.112114.xyz/douyu/6763930
译制影片,http://epg.112114.xyz/douyu/2436390
枪战影片,http://epg.112114.xyz/douyu/10240510
神乐影片1,http://epg.112114.xyz/douyu/122402
神乐影片2,http://epg.112114.xyz/douyu/85894
欧美大片2,http://epg.112114.xyz/douyu/2793084
经典怀旧1,http://epg.112114.xyz/douyu/8663752
经典怀旧2,http://epg.112114.xyz/douyu/10180265
经典怀旧3,http://epg.112114.xyz/douyu/74374
经典怀旧4,http://epg.112114.xyz/douyu/9275635
经典恐怖,http://epg.112114.xyz/douyu/1165374
喜剧经典,http://epg.112114.xyz/douyu/9650887
天映经典,http://gxfrg007.8800.org:8282/tsfile/live/1053_1.m3u8
新泰影视,http://111.17.214.4:1935/live/xtys/playlist.m3u8
精彩电视剧,http://111.20.33.93/TVOD/88888893/224/3221226012/index.m3u8

🧑明星频道,#genre#
成龙3,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=34460526
林正英6,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1351505899
林正英9,http://epg.112114.xyz/douyu/218859
林正英10,http://epg.112114.xyz/douyu/7356023
林正英12,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1351505899
林正英14,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=1351505899
林正英15,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=34229877
林正英16,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=24066336
周星驰3,http://epg.112114.xyz/douyu/3990812
刘德华2,http://epg.112114.xyz/douyu/2516864
刘德华3,http://epg.112114.xyz/douyu/8985415

👲开心剧场,#genre#
德云社4,http://bp-caster.bestv.com.cn/512/1/video.m3u8
鹿鼎记,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=28265277
新三国,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=29216766
家有儿女,http://tx.flv.huya.com/src/1250011-1250011-5368756364640256-2847687508-10057-A-0-1.flv?wsSecret=df240bbb669a014868f85aec1541d39c&wsTime=61c072b3&uid=581998485&seqid=1640520627000.0&t=103&uuid=3042724002&ver=1&ctype=tars_mobile&sv=2110211124&ratio=2000
士兵突击,http://tx.flv.huya.com/src/1394575555-1394575555-5989656400526049280-2789274566-10057-A-0-1.flv?wsSecret=c35ee2ffbce3046c8e49f60139979208&wsTime=61c072a8&uid=581998485&seqid=1640520616000.0&t=103&uuid=3032381390&ver=1&ctype=tars_mobile&sv=2110211124&ratio=2000
雍正王朝,http://jxiptv.xn--9kqp7k2rd.com/svip/yy.php?t=26650882
燕双鹰专场,http://data.3g.yy.com/live/hls/1352227153/1352227153
神探狄仁杰,http://data.3g.yy.com/live/hls/1351755386/1351755386
地下交通站,http://tx.flv.huya.com/src/1250011-1250011-5368756364640256-2789274572-10057-A-0-1.flv?wsSecret=e0e885fb33da8bcaef2f7098bb5ff23f&wsTime=61c072a4&uid=581998485&seqid=1640520620000.0&t=103&uuid=3036094092&ver=1&ctype=tars_mobile&sv=2110211124&ratio=2000
康熙微服私访记,http://tx.flv.huya.com/src/1250011-1250011-5368756364640256-2789274536-10057-A-0-1.flv?wsSecret=ea31e98767cb86af25e5a8195a41226c&wsTime=61c07294&uid=581998485&seqid=1640520618000.0&t=103&uuid=3033579190&ver=1&ctype=tars_mobile&sv=2110211124&ratio=2000
神雕侠侣倚天屠龙,http://data.3g.yy.com/live/hls/1351762426/1351762426

🐠斗鱼视频,#genre#
斗鱼电影1,http://tc-tct.douyucdn2.cn/dyliveflv1a/3637778raLSXdOdu.flv?wsAuth=1ea1a300d226ec1067c82df37a1e6ef5&token=cpn-androidmpro-0-3637778-8c089871434b93445163ba4dfd3714568979c1778d2e14df&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play
斗鱼电影7,http://tc-tct.douyucdn2.cn/dyliveflv1a/20415rnWbjg6Ex1K.flv?wsAuth=5098901b40bc7b87b4eed18509f89245&token=cpn-androidmpro-0-20415-b6774b3b3249db178d68e54e4be54bf1ca391679b3fb2ffa&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play2
斗鱼电影8,http://tc-tct.douyucdn2.cn/dyliveflv1/85894rmovieChow_2000.flv?wsAuth=b441d03c2310a1e3cd6b3dcb48a2f9af&token=cpn-androidmpro-0-85894-a3575d938a4aa3093e01c22a7da85938354a7f4d76d4f5ee&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=pla
斗鱼2,http://epg.112114.xyz/douyu/315457
斗鱼7,http://epg.112114.xyz/douyu/4332
斗鱼17,http://epg.112114.xyz/douyu/747764
斗鱼19,http://epg.112114.xyz/douyu/805235
斗鱼20,http://epg.112114.xyz/douyu/252802
斗鱼21,http://epg.112114.xyz/douyu/36337
斗鱼26,http://epg.112114.xyz/douyu/9826611
斗鱼27,http://epg.112114.xyz/douyu/675072
斗鱼29,http://epg.112114.xyz/douyu/7353112
斗鱼31,http://epg.112114.xyz/douyu/5129261
斗鱼32,http://epg.112114.xyz/douyu/7673566
斗鱼37,http://epg.112114.xyz/douyu/9651304
斗鱼38,http://epg.112114.xyz/douyu/96577
斗鱼47,http://epg.112114.xyz/douyu/4505431
斗鱼49,http://epg.112114.xyz/douyu/6537888
斗鱼58,http://tc-tct.douyucdn2.cn/dyliveflv1a/20415rnWbjg6Ex1K_2000.flv?wsAuth=3b64dd17d293b133c58bda21e3147e5b&token=cpn-androidmpro-0-20415-b6774b3b3249db1768f0ac048c5ed218ac54e1f82b04b2bf&logo=0&expire=0&did=d010b07dcb997ada9934081c873542f0&origin=tct&vhost=play2
斗鱼59,https://txmov2.a.kwimgs.com/upic/2021/11/15/11/BMjAyMTExMTUxMTEyNDVfMjUzNzUyNTEyOF82MDkwNTM3MzY3NF8wXzM=_b_Bb1c8157f61cfbf1736be442040b93134.mp4?tag=1-1637124583-std-1-qav3oagqzv-824966656f766966&clientCacheKey=3xpd4vwzhdekbgy_b.mp4&tt=b&di=529d11df&bp=12681

🐯虎牙视频,#genre#
04·林正英,http://al.flv.huya.com/src/1394575543-1394575543-5989656348986441728-2789274542-10057-A-0-1.flv?wsSecret=34703f099ef2c4cf7408aa5aabf37815&wsTime=62f37b20&u=0&seqid=16600375360726170&ctype=tars_mp&txyp=o%3Awx91%3B&fs=bgct&sphdcdn=al_7-tx_3-js_3-ws_7-bd_2-hw_2&sphdDC=huya&sphd=264_*-265_*&exsphd=264_500,264_2000,&t=102
06·刘德华,http://al.flv.huya.com/src/1394575547-1394575547-5989656366166310912-2789274550-10057-A-0-1.flv?wsSecret=a881c0a0a9a25574ccf1e0243ae557fd&wsTime=62f3b3aa&u=0&seqid=16600520102554650&ctype=tars_mp&txyp=o%3Az16%3B&fs=bgct&sphdcdn=al_7-tx_3-js_3-ws_7-bd_2-hw_2&sphdDC=huya&sphd=264_*-265_*&t=102
37·丧尸电影,http://119.167.243.89/hw.flv.huya.com/src/1099531752771-1099531752771-86436195357163520-2199063628998-10057-A-0-1.flv?cdn_redirect_domain=c4ed0a1130efc24b44fb4a2083ab5ff1.livehwc3.cn&seqid=16600565841059970&t=102&policy=5&cdn_redirect_tag=1660056584&ctype=tars_mp&u=0&fs=bgct&wsSecret=644033c2f21c27a5c740d4c1b272069f&cdn_redirect=true&wsTime=62f3c588
🍓黑莓视频,#genre#
🍅KiD视频,#genre#
🍑Hot视频,#genre#
🪐iHOT频道,#genre#
🪐NewTV频道,#genre#
🛸埋堆堆频道,#genre#

🎼曲艺点播欣赏,#genre#
--20220530
评剧《花为媒》全,http://gcw.bdcdn.shoujiduoduo.com/v/190610/0cd519f9b87d2aa1dfef73f79becbcde.mp4
评剧《花为媒》(第1集),http://gcw.bdcdn.shoujiduoduo.com/episodes/211022/10042454/e8dbc32173d72c8a804afb2c41ec1c4b.mp4
评剧《花为媒》(第2集),http://gcw.bdcdn.shoujiduoduo.com/episodes/211022/10042454/0b3935befabff176ffec36bfa904672d.mp4
评剧《花为媒》(第3集),http://gcw.bdcdn.shoujiduoduo.com/episodes/211022/10042454/757150be345d1b17a396eac4e911eae7.mp4
评剧《花为媒》(第4集),http://gcw.bdcdn.shoujiduoduo.com/episodes/211022/10042454/6c4b5a85504a8866ef881116d8e18421.mp4
评剧《花为媒》(第5集),http://gcw.bdcdn.shoujiduoduo.com/episodes/211022/10042454/59420b3b0235cd9a6c03cfe58208ac7e.mp4
评剧《花为媒》(第6集),http://gcw.bdcdn.shoujiduoduo.com/episodes/211022/10042454/04f0237ef699c6b5aefb47e67ee8ae6b.mp4
评剧《花为媒》(第7集),http://gcw.bdcdn.shoujiduoduo.com/episodes/211022/10042454/06a1f192b8d75947f14e8e10c4aaad34.mp4
豫剧《山里的汉子》全,http://gcw.bdcdn.shoujiduoduo.com/v/201024/ee0d2e374a82d0e68ded7b782c32302f.mp4
豫剧《山里的汉子》(第1集),http://gcw.bdcdn.shoujiduoduo.com/episodes/211022/10182661/6712446c919c6d4e62a610e7a40d3170.mp4
豫剧《山里的汉子》(第2集),http://gcw.bdcdn.shoujiduoduo.com/episodes/211022/10182661/1eda2f4ed51b18ca3b499ebcb6c667ff.mp4
豫剧《山里的汉子》(第3集),http://gcw.bdcdn.shoujiduoduo.com/episodes/211022/10182661/1501f62b3c5751db09c31eccb45ba5a7.mp4
豫剧《山里的汉子》(第4集),http://gcw.bdcdn.shoujiduoduo.com/episodes/211022/10182661/ef64b50d99e8ba8a96cf2fcf99cb23a8.mp4
豫剧《山里的汉子》(第5集),http://gcw.bdcdn.shoujiduoduo.com/episodes/211022/10182661/edaa5aa862b39d80b1c07a14f403ba44.mp4
豫剧《山里的汉子》(第6集),http://gcw.bdcdn.shoujiduoduo.com/episodes/211022/10182661/3b08c238b4b4eec05e481ab03a525bf8.mp4
豫剧《山里的汉子》(第7集),http://gcw.bdcdn.shoujiduoduo.com/episodes/211022/10182661/b1a7a2aee7cb9c8f31c0a196774736dd.mp4
豫剧《山里的汉子》(第8集),http://gcw.bdcdn.shoujiduoduo.com/episodes/211022/10182661/6f1c1f7ccf74a7f44c2f40ea3172e23b.mp4
豫剧《山里的汉子》(第9集),http://gcw.bdcdn.shoujiduoduo.com/episodes/211022/10182661/a62f3ab8ccd2f766ad66e37b726ecd0f.mp4
豫剧《山里的汉子》(第10集),http://gcw.bdcdn.shoujiduoduo.com/episodes/211022/10182661/68a45c5d0e9ce5bd292614d1d547ea8e.mp4
豫剧《山里的汉子》(第11集),http://gcw.bdcdn.shoujiduoduo.com/episodes/211022/10182661/7fd34076a3111b178051d1054c1f0bdd.mp4
豫剧《山里的汉子》(第12集),http://gcw.bdcdn.shoujiduoduo.com/episodes/211022/10182661/48b9ec87f41bf2a0abbb3331a2a30c81.mp4
豫剧《山里的汉子》(第13集),http://gcw.bdcdn.shoujiduoduo.com/episodes/211022/10182661/bb246ec5df2e44946a26f253efbc9205.mp4
豫剧《山里的汉子》(第14集),http://gcw.bdcdn.shoujiduoduo.com/episodes/211022/10182661/d2ab7ad12e4c7c88b175bde079b842b0.mp4
豫剧《山里的汉子》(第15集),http://gcw.bdcdn.shoujiduoduo.com/episodes/211022/10182661/41400a8f77fb6c9f2622fb817cf86011.mp4
豫剧《山里的汉子》(第16集),http://gcw.bdcdn.shoujiduoduo.com/episodes/211022/10182661/2fb8aec4f825765fa339c929480bb2ef.mp4
豫剧《山里的汉子》(第17集),http://gcw.bdcdn.shoujiduoduo.com/episodes/211022/10182661/7c6f6ee0c0d96b361ca71fa48950fe2a.mp4
豫剧《山里的汉子》(第18集),http://gcw.bdcdn.shoujiduoduo.com/episodes/211022/10182661/3e09809acf722ce6be7112daab1b8f2f.mp4
豫剧《红脸王唱段精选5》全,http://gcw.bdcdn.shoujiduoduo.com/v/190525/48058638c115bb59319e14b28605973d.mp4
豫剧《红脸王唱段精选5》(第1集),http://gcw.bdcdn.shoujiduoduo.com/episodes/210913/10040701/01679bbe6c8ef2fcd1f9377cef790509.mp4
豫剧《红脸王唱段精选5》(第2集),http://gcw.bdcdn.shoujiduoduo.com/episodes/210913/10040701/0bb7bb8f9d43ebdef5de9c4dbba5d8fb.mp4
豫剧《红脸王唱段精选5》(第3集),http://gcw.bdcdn.shoujiduoduo.com/episodes/210913/10040701/818062f06ebd4dbfce729925940f79b1.mp4
豫剧《红脸王唱段精选5》(第4集),http://gcw.bdcdn.shoujiduoduo.com/episodes/210913/10040701/40ad962459724e0910dfa50e03baacd0.mp4
豫剧《红脸王唱段精选5》(第5集),http://gcw.bdcdn.shoujiduoduo.com/episodes/210913/10040701/560d96836baecc8ad3643fd2244adaca.mp4
豫剧《红脸王唱段精选5》(第6集),http://gcw.bdcdn.shoujiduoduo.com/episodes/210913/10040701/8ab457bc9484f50a7e1a8ee1b2bac8cb.mp4
豫剧《红脸王唱段精选5》(第7集),http://gcw.bdcdn.shoujiduoduo.com/episodes/210913/10040701/859f1d453bd80d21d08a60fcbdef0b86.mp4
豫剧《红脸王唱段精选5》(第8集),http://gcw.bdcdn.shoujiduoduo.com/episodes/210913/10040701/7fd1479260de91aa982cb104b93d3ede.mp4
豫剧《红脸王唱段精选5》(第9集),http://gcw.bdcdn.shoujiduoduo.com/episodes/210913/10040701/57417e5be8ccd5e95ca6aebd0f1f9db1.mp4
豫剧《红脸王唱段精选5》(第10集),http://gcw.bdcdn.shoujiduoduo.com/episodes/210913/10040701/96ae6db1f7853f7b1a3e27208304f630.mp4
豫剧《红脸王唱段精选5》(第11集),http://gcw.bdcdn.shoujiduoduo.com/episodes/210913/10040701/2e40905320c6bd2eb07b60ace3678828.mp4
豫剧《红脸王唱段精选5》(第12集),http://gcw.bdcdn.shoujiduoduo.com/episodes/210913/10040701/210d20861f306da951a56acdb4ca4d32.mp4
豫剧《红脸王唱段精选5》(第13集),http://gcw.bdcdn.shoujiduoduo.com/episodes/210913/10040701/7388c5be7325d7a5889d0069b1ae0404.mp4
豫剧《红脸王-谢庆军》全,http://gcw.bdcdn.shoujiduoduo.com/v/191209/5d862f1bd730aef83234d32c6e5b75b1.mp4
豫剧《红脸王-谢庆军》(第1集),http://gcw.bdcdn.shoujiduoduo.com/episodes/210906/10035634/9090776d879ef294caf8bdd889a15fea.mp4
豫剧《红脸王-谢庆军》(第2集),http://gcw.bdcdn.shoujiduoduo.com/episodes/210906/10035634/6525bee60223fab01e1cbfc8d16b986f.mp4
豫剧《红脸王-谢庆军》(第3集),http://gcw.bdcdn.shoujiduoduo.com/episodes/210906/10035634/3e679ff2ce6a0555ecb7532769670a74.mp4
豫剧《红脸王-谢庆军》(第4集),http://gcw.bdcdn.shoujiduoduo.com/episodes/210906/10035634/13d03ad5b6c692103b20bce660a95dc9.mp4
豫剧《刘墉二下南京》全,http://gcw.bdcdn.shoujiduoduo.com/v/200811/a1275cb92a70fe4bedff7e0279f79911.mp4
豫剧《刘墉二下南京》(第1集),http://gcw.bdcdn.shoujiduoduo.com/episodes/210906/10167588/c01d8b9c87a9139f2c6ecca314d05d92.mp4
豫剧《刘墉二下南京》(第2集),http://gcw.bdcdn.shoujiduoduo.com/episodes/210906/10167588/01075133fa473beba17840f3cc9c022f.mp4
豫剧《刘墉二下南京》(第3集),http://gcw.bdcdn.shoujiduoduo.com/episodes/210906/10167588/dbe21ab7e01da275f0cf54e676e678c6.mp4
豫剧《刘墉二下南京》(第4集),http://gcw.bdcdn.shoujiduoduo.com/episodes/210906/10167588/79a2f21aa59e7e70d69ea155ffd841f6.mp4
豫剧《刘墉二下南京》(第5集),http://gcw.bdcdn.shoujiduoduo.com/episodes/210906/10167588/efc57149f625a1ebbfb66c686787925d.mp4
豫剧《刘墉二下南京》(第6集),http://gcw.bdcdn.shoujiduoduo.com/episodes/210906/10167588/5858253483be4f1813966f9f8e1a01e3.mp4
豫剧《刘墉二下南京》(第7集),http://gcw.bdcdn.shoujiduoduo.com/episodes/210906/10167588/65561408e07c2d5a0447ba108d74bd60.mp4
豫剧《刘墉二下南京》(第8集),http://gcw.bdcdn.shoujiduoduo.com/episodes/210906/10167588/3a3e9859531c6897f9f989a51047a6d2.mp4
豫剧《刘墉下河南》全,http://gcw.bdcdn.shoujiduoduo.com/v/200713/7fa799cde125d150e6331cbffcef3037.mp4
豫剧《刘墉下河南》(第1集),http://gcw.bdcdn.shoujiduoduo.com/episodes/210906/10160940/d3e0c05896dac4b6f26e5bf986869f44.mp4
豫剧《刘墉下河南》(第2集),http://gcw.bdcdn.shoujiduoduo.com/episodes/210906/10160940/b11842af60f838ae050376d347db7d3a.mp4
豫剧《刘墉下河南》(第3集),http://gcw.bdcdn.shoujiduoduo.com/episodes/210906/10160940/5a186dff0f926ab32c864dbdf7d03247.mp4
豫剧《刘墉下河南》(第4集),http://gcw.bdcdn.shoujiduoduo.com/episodes/210906/10160940/eca6a7251fb6932fc84321d0fa59cbe0.mp4
豫剧《刘墉下河南》(第5集),http://gcw.bdcdn.shoujiduoduo.com/episodes/210906/10160940/1e5bd1b6ef495bea31a0f2fa09680893.mp4
豫剧《刘墉下河南》(第6集),http://gcw.bdcdn.shoujiduoduo.com/episodes/210906/10160940/26ef4ed5f5de4b4f51ca373fb2baf16b.mp4
豫剧《刘墉下河南》(第7集),http://gcw.bdcdn.shoujiduoduo.com/episodes/210906/10160940/f42735cdfaf8cc736c345d15ab6db983.mp4
豫剧《刘墉下河南》(第8集),http://gcw.bdcdn.shoujiduoduo.com/episodes/210906/10160940/f983bff281dcf8e350321a0b581a3836.mp4
豫剧《刘墉下河南》(第9集),http://gcw.bdcdn.shoujiduoduo.com/episodes/210906/10160940/e7e589252952688326507e0704381c77.mp4
豫剧《包公十三铡》全,http://gcw.bdcdn.shoujiduoduo.com/v/191209/c4321574247070ed378e66f82b41050f.mp4
豫剧《包公十三铡》(第1集),http://gcw.bdcdn.shoujiduoduo.com/episodes/210906/10036831/c539ed4aee7ef59154785dbda46383f2.mp4
豫剧《包公十三铡》(第2集),http://gcw.bdcdn.shoujiduoduo.com/episodes/210906/10036831/4bb18f970c2f120c1a37b0e0762dbdd0.mp4
豫剧《包公十三铡》(第3集),http://gcw.bdcdn.shoujiduoduo.com/episodes/210906/10036831/c7658997dbc8782984490b574557f450.mp4
豫剧《包公十三铡》(第4集),http://gcw.bdcdn.shoujiduoduo.com/episodes/210906/10036831/4eb2339b6da2b632b1dd5b4908e93df1.mp4
豫剧《包公十三铡》(第5集),http://gcw.bdcdn.shoujiduoduo.com/episodes/210906/10036831/b48127d3816f940b6d1b16a7a01a9cbf.mp4
豫剧《包公十三铡》(第6集),http://gcw.bdcdn.shoujiduoduo.com/episodes/210906/10036831/7971006024e9276629b8633e49b1d180.mp4
豫剧《包公十三铡》(第7集),http://gcw.bdcdn.shoujiduoduo.com/episodes/210906/10036831/92a26711ab861c01bf34cd826c3ea916.mp4
豫剧《包公十三铡》(第8集),http://gcw.bdcdn.shoujiduoduo.com/episodes/210906/10036831/0229892b7cbe012b262d00e47073b7e3.mp4
豫剧《包公十三铡》(第9集),http://gcw.bdcdn.shoujiduoduo.com/episodes/210906/10036831/ee26a1f30dd75d81bbac9fb5a8b05491.mp4
豫剧《包公十三铡》(第10集),http://gcw.bdcdn.shoujiduoduo.com/episodes/210906/10036831/b35c8405de8b0114eeb0cc12559371e6.mp4
豫剧《包公十三铡》(第11集),http://gcw.bdcdn.shoujiduoduo.com/episodes/210906/10036831/58dd1b3144b34408faad3d469e649a9a.mp4
豫剧《包公十三铡》(第12集),http://gcw.bdcdn.shoujiduoduo.com/episodes/210906/10036831/49dd93b5e60c776d3dfd23776c4d552f.mp4
豫剧《王莽赶刘秀》中部,http://gcw.bdcdn.shoujiduoduo.com/v/190212/c25935ee685ae0ccb6869239043128c6.mp4
豫剧《王莽赶刘秀》(第1集),http://gcw.bdcdn.shoujiduoduo.com/episodes/210726/10033571/f90944d3d1f546334d2be58357e0ff08.mp4
豫剧《王莽赶刘秀》(第2集),http://gcw.bdcdn.shoujiduoduo.com/episodes/210726/10033571/a8c78f9be919343a2d18f06030ed9906.mp4
豫剧《王莽赶刘秀》(第3集),http://gcw.bdcdn.shoujiduoduo.com/episodes/210726/10033571/51c4ca7f9f2e518fb6913abdde8a641e.mp4
豫剧《王莽赶刘秀》(第4集),http://gcw.bdcdn.shoujiduoduo.com/episodes/210726/10033571/d06c5e37c54d3ec4fd90d2b829f0745a.mp4
豫剧《王莽赶刘秀》(第5集),http://gcw.bdcdn.shoujiduoduo.com/episodes/210726/10033571/e0e6ef97d3999ffb80cd6f6c92688b07.mp4
豫剧《王莽赶刘秀》(第6集),http://gcw.bdcdn.shoujiduoduo.com/episodes/210726/10033571/81a68232c91278c0d4375a70724d2534.mp4
豫剧《王莽赶刘秀》(第7集),http://gcw.bdcdn.shoujiduoduo.com/episodes/210726/10033571/52b5d773ebe2ffb1c46d57b4b65ffeeb.mp4
豫剧《王莽赶刘秀》(第8集),http://gcw.bdcdn.shoujiduoduo.com/episodes/210726/10033571/8fb61e9b917f252d0c065143064479ba.mp4
豫剧《王莽赶刘秀》(第9集),http://gcw.bdcdn.shoujiduoduo.com/episodes/210726/10033571/3252c2ec464fba628ab3c0bd40151433.mp4
河南曲剧《王华买爹》全,http://gcw.bdcdn.shoujiduoduo.com/v/190125/ae2171e37909f87af12c02403c484f9f.mp4
河南曲剧《王华买爹》(第1集),http://gcw.bdcdn.shoujiduoduo.com/episodes/210712/10033019/eac79457c0bbc458be19715b4bdc573f.mp4
河南曲剧《王华买爹》(第2集),http://gcw.bdcdn.shoujiduoduo.com/episodes/210712/10033019/060dde67d9a7e11898d2ab7d473b5509.mp4
河南曲剧《王华买爹》(第3集),http://gcw.bdcdn.shoujiduoduo.com/episodes/210712/10033019/55da4c403d2ea51fa5602f304d4febc3.mp4
河南曲剧《王华买爹》(第4集),http://gcw.bdcdn.shoujiduoduo.com/episodes/210712/10033019/5348bfafcc6ac127374cc1c6ac60c40d.mp4
河南曲剧《王华买爹》(第5集),http://gcw.bdcdn.shoujiduoduo.com/episodes/210712/10033019/9beb3bb3d9ca75c6b49e9850663c3445.mp4
河南曲剧《王华买爹》(第6集),http://gcw.bdcdn.shoujiduoduo.com/episodes/210712/10033019/27bfba291a0fb4f0bce5377b27f709f5.mp4
河南曲剧《王华买爹》(第7集),http://gcw.bdcdn.shoujiduoduo.com/episodes/210712/10033019/92fa5f80e4dc70d3fdea32b0c386a821.mp4
河南曲剧《王华买爹》(第8集),http://gcw.bdcdn.shoujiduoduo.com/episodes/210712/10033019/4d8c7e2a580139492731295fe5226440.mp4
河南曲剧《王华买爹》(第9集),http://gcw.bdcdn.shoujiduoduo.com/episodes/210712/10033019/aa7c05e469ac34bb9a67cc28062381ca.mp4
河南坠子《王奇卖豆腐》全,http://gcw.bdcdn.shoujiduoduo.com/v/190224/ebc901472ca798d940c03ddba6b98ede.mp4
河南坠子《王奇卖豆腐》(第1集),http://gcw.bdcdn.shoujiduoduo.com/episodes/210726/10034280/704865da01f83395ef0a0ad515cf6b79.mp4
河南坠子《王奇卖豆腐》(第2集),http://gcw.bdcdn.shoujiduoduo.com/episodes/210726/10034280/2f0f31927dab0b3cb3ac31b694690cf6.mp4
河南坠子《王奇卖豆腐》(第3集),http://gcw.bdcdn.shoujiduoduo.com/episodes/210726/10034280/0d05bd8254b4d7e20c1e7d174ac87a10.mp4
河南坠子《刘同勋私访》全,http://gcw.bdcdn.shoujiduoduo.com/v/200616/6727e554be47a9a04cdd8fb7148d42c4.mp4
河南坠子《刘同勋私访》(第1集),http://gcw.bdcdn.shoujiduoduo.com/episodes/211022/10154995/c94d08c4fc269239b144945f1abed3c3.mp4
河南坠子《刘同勋私访》(第2集),http://gcw.bdcdn.shoujiduoduo.com/episodes/211022/10154995/74b1d93047850c56590043ab9f7ac35e.mp4
河南坠子《刘同勋私访》(第3集),http://gcw.bdcdn.shoujiduoduo.com/episodes/211022/10154995/b234cc8782de4f1946f0d441650da620.mp4
河南坠子《刘同勋私访》(第4集),http://gcw.bdcdn.shoujiduoduo.com/episodes/211022/10154995/1b19979d30e3ebc3e30773b4360e2ec3.mp4
河南坠子《刘同勋私访》(第5集),http://gcw.bdcdn.shoujiduoduo.com/episodes/211022/10154995/4579bafe457589f5b1f55fcdcbe2f96e.mp4
河南坠子《刘同勋私访》(第6集),http://gcw.bdcdn.shoujiduoduo.com/episodes/211022/10154995/cab39237de5aff4b27053a682f6e51e4.mp4
河南坠子《刘同勋私访》(第7集),http://gcw.bdcdn.shoujiduoduo.com/episodes/211022/10154995/e6b690c1c622657ac046f54226074a34.mp4
河南坠子《刘同勋私访》(第8集),http://gcw.bdcdn.shoujiduoduo.com/episodes/211022/10154995/9710bcd5f54b50ae4224624801f2396e.mp4
河南坠子《刘同勋私访》(第9集),http://gcw.bdcdn.shoujiduoduo.com/episodes/211022/10154995/7ed90978477caf910816381690b740a3.mp4
河南坠子《刘同勋私访》(第10集),http://gcw.bdcdn.shoujiduoduo.com/episodes/211022/10154995/c8ff04e97707c69d7cf6c0ba0d3db359.mp4
河南坠子《刘同勋私访》(第11集),http://gcw.bdcdn.shoujiduoduo.com/episodes/211022/10154995/bb9b501e529e277284b1076bcf973703.mp4
河南坠子《刘同勋私访》(第12集),http://gcw.bdcdn.shoujiduoduo.com/episodes/211022/10154995/72e129754045039d19a46941c8ed006d.mp4
河南坠子《刘同勋私访》(第13集),http://gcw.bdcdn.shoujiduoduo.com/episodes/211022/10154995/3624f0b7b5a305e19993e04d1513a6b5.mp4
河南坠子《刘同勋私访》(第14集),http://gcw.bdcdn.shoujiduoduo.com/episodes/211022/10154995/3c79b8586fc04caf3c32a2a73bab373f.mp4
河南坠子《刘同勋私访》(第15集),http://gcw.bdcdn.shoujiduoduo.com/episodes/211022/10154995/3e73e9f7ae1b9322109dd645d9ce371c.mp4
河南坠子《少侠包公案》全,http://gcw.bdcdn.shoujiduoduo.com/v/190419/c6ac83f8f59130d8ce4b29b56c190137.mp4
河南坠子《少侠包公案》(第1集),http://gcw.bdcdn.shoujiduoduo.com/episodes/210726/10037381/8b01ea9de5980d40d7ed5e895c1856e4.mp4
河南坠子《少侠包公案》(第2集),http://gcw.bdcdn.shoujiduoduo.com/episodes/210726/10037381/cb876b909b7af4c5dad75d3b96bf97ab.mp4
河南坠子《少侠包公案》(第3集),http://gcw.bdcdn.shoujiduoduo.com/episodes/210726/10037381/0d950a37aba9e44066ec5e02d2a67259.mp4
河南坠子《少侠包公案》(第4集),http://gcw.bdcdn.shoujiduoduo.com/episodes/210726/10037381/a432f928a554ce82b798892aee45821f.mp4
河南坠子《少侠包公案》(第5集),http://gcw.bdcdn.shoujiduoduo.com/episodes/210726/10037381/51ea28b1d7d52c6dbaee73f75703df09.mp4
河南坠子《少侠包公案》(第6集),http://gcw.bdcdn.shoujiduoduo.com/episodes/210726/10037381/04fcf3fc06ca42c87df1149aadec2304.mp4
河南坠子《少侠包公案》(第7集),http://gcw.bdcdn.shoujiduoduo.com/episodes/210726/10037381/659743979a7788249ddbd1fa48dd59e0.mp4
