月球,#genre#
39,https://e2fa6.cdnedge.live/file/avple-images/hls/61fb8b8f11eff304d6e1379d/playlist.m3u8
40,https://q2cyl7.cdnedge.live/file/avple-images/hls/61fb8c0611eff304d6e1379e/playlist.m3u8
41,https://1xp60.cdnedge.live/file/avple-images/hls/61fb8ada11eff304d6e1379b/playlist.m3u8
42,https://q2cyl7.cdnedge.live/file/avple-images/hls/61fb8a9e11eff304d6e1379a/playlist.m3u8
43,https://u89ey.cdnedge.live/file/avple-images/hls/61fb8a2611eff304d6e13799/playlist.m3u8
44,https://je40u.cdnedge.live/file/avple-images/hls/61fb89ea11eff304d6e13798/playlist.m3u8
45,https://e2fa6.cdnedge.live/file/avple-images/hls/61fb89a2be50fb04df5de3f7/playlist.m3u8
46,https://10j99.cdnedge.live/file/avple-images/hls/61fb897211eff304d6e13797/playlist.m3u8
47,https://e2fa6.cdnedge.live/file/avple-images/hls/61fb893911eff304d6e13796/playlist.m3u8
48,https://w9n76.cdnedge.live/file/avple-images/hls/61fb8929be50fb04df5de3f0/playlist.m3u8
49,https://zo392.cdnedge.live/file/avple-images/hls/61fb88be11eff304d6e13795/playlist.m3u8
50,https://1xp60.cdnedge.live/file/avple-images/hls/61fb884611eff304d6e13794/playlist.m3u8
51,https://w9n76.cdnedge.live/file/avple-images/hls/61f9a9ae9053272327957ade/playlist.m3u8
52,https://w9n76.cdnedge.live/file/avple-images/hls/61f9a9369053272327957add/playlist.m3u8
53,https://d862cp.cdnedge.live/file/avple-images/hls/61f9a8fa9053272327957adc/playlist.m3u8
54,https://10j99.cdnedge.live/file/avple-images/hls/61f9a80a9053272327957ad9/playlist.m3u8
55,https://je40u.cdnedge.live/file/avple-images/hls/61f9a8be9053272327957adb/playlist.m3u8
56,https://q2cyl7.cdnedge.live/file/avple-images/hls/61f9a8479053272327957ada/playlist.m3u8
57,https://d862cp.cdnedge.live/file/avple-images/hls/61f9a7c1d23b882331bc3a8c/playlist.m3u8
58,https://1xp60.cdnedge.live/file/avple-images/hls/61f9a7929053272327957ad8/playlist.m3u8
59,https://zo392.cdnedge.live/file/avple-images/hls/61f9a7569053272327957ad7/playlist.m3u8
60,https://u89ey.cdnedge.live/file/avple-images/hls/61f9a6a29053272327957ad6/playlist.m3u8
61,https://10j99.cdnedge.live/file/avple-images/hls/61f7050ad7d05308d12ef124/playlist.m3u8
62,https://8bb88.cdnedge.live/file/avple-images/hls/61f70493d7d05308d12ef123/playlist.m3u8
63,https://10j99.cdnedge.live/file/avple-images/hls/61f7041bd7d05308d12ef122/playlist.m3u8
64,https://e2fa6.cdnedge.live/file/avple-images/hls/61f703ded7d05308d12ef121/playlist.m3u8
65,https://zo392.cdnedge.live/file/avple-images/hls/61f703a2d7d05308d12ef120/playlist.m3u8
66,https://w9n76.cdnedge.live/file/avple-images/hls/61f70276d7d05308d12ef11d/playlist.m3u8
67,https://u89ey.cdnedge.live/file/avple-images/hls/61f701c2d7d05308d12ef11b/playlist.m3u8
68,https://e2fa6.cdnedge.live/file/avple-images/hls/61f701fed7d05308d12ef11c/playlist.m3u8
69,https://je40u.cdnedge.live/file/avple-images/hls/61f70366d7d05308d12ef11f/playlist.m3u8
70,https://e2fa6.cdnedge.live/file/avple-images/hls/61f702efd7d05308d12ef11e/playlist.m3u8
71,https://d862cp.cdnedge.live/file/avple-images/hls/61f7014ad7d05308d12ef11a/playlist.m3u8
72,https://e2fa6.cdnedge.live/file/avple-images/hls/61f392da23581479b901ae15/playlist.m3u8
73,https://10j99.cdnedge.live/file/avple-images/hls/61f3922623581479b901ae14/playlist.m3u8
74,https://zo392.cdnedge.live/file/avple-images/hls/61f391ea23581479b901ae13/playlist.m3u8
75,https://10j99.cdnedge.live/file/avple-images/hls/61f391b123581479b901ae12/playlist.m3u8
76,https://w9n76.cdnedge.live/file/avple-images/hls/61efa2565d579208810784f9/playlist.m3u8
77,https://q2cyl7.cdnedge.live/file/avple-images/hls/61efa21b5d579208810784f8/playlist.m3u8
78,https://u89ey.cdnedge.live/file/avple-images/hls/61efa1a25d579208810784f7/playlist.m3u8
79,https://e2fa6.cdnedge.live/file/avple-images/hls/61efa0b25d579208810784f6/playlist.m3u8
80,https://e2fa6.cdnedge.live/file/avple-images/hls/61efa03b5d579208810784f5/playlist.m3u8
81,https://e2fa6.cdnedge.live/file/avple-images/hls/61ee473a4e82d1622de7f24e/playlist.m3u8
82,https://u89ey.cdnedge.live/file/avple-images/hls/61ee46c24e82d1622de7f24d/playlist.m3u8
83,https://q2cyl7.cdnedge.live/file/avple-images/hls/61ee46864e82d1622de7f24c/playlist.m3u8
84,https://8bb88.cdnedge.live/file/avple-images/hls/61ecbdf37580a3314beba2a8/playlist.m3u8
85,https://je40u.cdnedge.live/file/avple-images/hls/61ecc04a7580a3314beba2ad/playlist.m3u8
86,https://w9n76.cdnedge.live/file/avple-images/hls/61ecc00e7580a3314beba2ac/playlist.m3u8
87,https://1xp60.cdnedge.live/file/avple-images/hls/61ecbf5a7580a3314beba2ab/playlist.m3u8
88,https://zo392.cdnedge.live/file/avple-images/hls/61ecbee27580a3314beba2aa/playlist.m3u8
89,https://q2cyl7.cdnedge.live/file/avple-images/hls/61ecbe6a7580a3314beba2a9/playlist.m3u8
90,https://8bb88.cdnedge.live/file/avple-images/hls/61ecbd7a7580a3314beba2a7/playlist.m3u8
91,https://q2cyl7.cdnedge.live/file/avple-images/hls/61ecbd32b900ea3153ca96f0/playlist.m3u8
92,https://w9n76.cdnedge.live/file/avple-images/hls/61ecbd027580a3314beba2a6/playlist.m3u8
93,https://8bb88.cdnedge.live/file/avple-images/hls/61ecbcc67580a3314beba2a5/playlist.m3u8
94,https://w9n76.cdnedge.live/file/avple-images/hls/61ecbc4f7580a3314beba2a4/playlist.m3u8
95,https://1xp60.cdnedge.live/file/avple-images/hls/61ecbc127580a3314beba2a3/playlist.m3u8
96,https://8bb88.cdnedge.live/file/avple-images/hls/61ecbb9a7580a3314beba2a2/playlist.m3u8
97,https://e2fa6.cdnedge.live/file/avple-images/hls/61ea6a66dabdc15a14562f7e/playlist.m3u8
98,https://e2fa6.cdnedge.live/file/avple-images/hls/61ea69eedabdc15a14562f7d/playlist.m3u8
99,https://q2cyl7.cdnedge.live/file/avple-images/hls/61ea6977dabdc15a14562f7c/playlist.m3u8
100,https://q2cyl7.cdnedge.live/file/avple-images/hls/61e927bec6ba7653ff36282c/playlist.m3u8
101,https://je40u.cdnedge.live/file/avple-images/hls/61e927bbc6ba7653ff36282a/playlist.m3u8
102,https://10j99.cdnedge.live/file/avple-images/hls/61e927bac6ba7653ff362829/playlist.m3u8
103,https://q2cyl7.cdnedge.live/file/avple-images/hls/61e927b8c6ba7653ff362828/playlist.m3u8
104,https://d862cp.cdnedge.live/file/avple-images/hls/61e927b7c6ba7653ff362827/playlist.m3u8
105,https://q2cyl7.cdnedge.live/file/avple-images/hls/61e927b5c6ba7653ff362826/playlist.m3u8
106,https://8bb88.cdnedge.live/file/avple-images/hls/61e927b3c6ba7653ff362825/playlist.m3u8
107,https://8bb88.cdnedge.live/file/avple-images/hls/61e927b0c6ba7653ff362823/playlist.m3u8
108,https://10j99.cdnedge.live/file/avple-images/hls/61e927b2c6ba7653ff362824/playlist.m3u8
109,https://q2cyl7.cdnedge.live/file/avple-images/hls/61e927adc6ba7653ff362821/playlist.m3u8
110,https://u89ey.cdnedge.live/file/avple-images/hls/61e927aac6ba7653ff36281f/playlist.m3u8
111,https://u89ey.cdnedge.live/file/avple-images/hls/61e5332adc7fbb10cb2c4edb/playlist.m3u8
112,https://e2fa6.cdnedge.live/file/avple-images/hls/61e532eddc7fbb10cb2c4eda/playlist.m3u8
113,https://1xp60.cdnedge.live/file/avple-images/hls/61e53275dc7fbb10cb2c4ed9/playlist.m3u8
114,https://w9n76.cdnedge.live/file/avple-images/hls/61e3be46ec201f6b0a3a89a9/playlist.m3u8
115,https://8bb88.cdnedge.live/file/avple-images/hls/61e3bd56ec201f6b0a3a89a8/playlist.m3u8
116,https://d862cp.cdnedge.live/file/avple-images/hls/61e3beefe6eb656b1d2d857e/playlist.m3u8
117,https://q2cyl7.cdnedge.live/file/avple-images/hls/61e3bc66ec201f6b0a3a89a6/playlist.m3u8
118,https://u89ey.cdnedge.live/file/avple-images/hls/61e3bcdfec201f6b0a3a89a7/playlist.m3u8
119,https://je40u.cdnedge.live/file/avple-images/hls/61e3bbedec201f6b0a3a89a5/playlist.m3u8
120,https://zo392.cdnedge.live/file/avple-images/hls/61e24a8d9e31551b4fa3beae/playlist.m3u8
121,https://q2cyl7.cdnedge.live/file/avple-images/hls/61e24c319e31551b4fa3beb1/playlist.m3u8
122,https://w9n76.cdnedge.live/file/avple-images/hls/61e2499d9e31551b4fa3beac/playlist.m3u8
123,https://1xp60.cdnedge.live/file/avple-images/hls/61e24bf59e31551b4fa3beb0/playlist.m3u8
124,https://w9n76.cdnedge.live/file/avple-images/hls/61e24ac99e31551b4fa3beaf/playlist.m3u8
125,https://10j99.cdnedge.live/file/avple-images/hls/61e249d99e31551b4fa3bead/playlist.m3u8
126,https://zo392.cdnedge.live/file/avple-images/hls/61e249259e31551b4fa3beab/playlist.m3u8



【麻豆映画11】,#genre#
01,https://10j99.cdnedge.live/file/avple-images/hls/61e11a91b12f2d3579c3423f/playlist.m3u8
02,https://zo392.cdnedge.live/file/avple-images/hls/61e11965b12f2d3579c3423d/playlist.m3u8
03,https://d862cp.cdnedge.live/file/avple-images/hls/61e11a19b12f2d3579c3423e/playlist.m3u8
04,https://e2fa6.cdnedge.live/file/avple-images/hls/61e11929b12f2d3579c3423c/playlist.m3u8
05,https://zo392.cdnedge.live/file/avple-images/hls/61e118b2b12f2d3579c3423b/playlist.m3u8
06,https://8bb88.cdnedge.live/file/avple-images/hls/61e1183ab12f2d3579c3423a/playlist.m3u8
07,https://d862cp.cdnedge.live/file/avple-images/hls/61df67193c31380dc7d79ade/playlist.m3u8
08,https://u89ey.cdnedge.live/file/avple-images/hls/61df65753c31380dc7d79ada/playlist.m3u8
09,https://10j99.cdnedge.live/file/avple-images/hls/61df66293c31380dc7d79adc/playlist.m3u8
10,https://e2fa6.cdnedge.live/file/avple-images/hls/61de116126bc6674a0936d1b/playlist.m3u8
11,https://je40u.cdnedge.live/file/avple-images/hls/61de159926bc6674a0936d24/playlist.m3u8
12,https://1xp60.cdnedge.live/file/avple-images/hls/61de14e526bc6674a0936d22/playlist.m3u8
13,https://1xp60.cdnedge.live/file/avple-images/hls/61de152126bc6674a0936d23/playlist.m3u8
14,https://je40u.cdnedge.live/file/avple-images/hls/61de13b926bc6674a0936d1f/playlist.m3u8
15,https://zo392.cdnedge.live/file/avple-images/hls/61de125126bc6674a0936d1e/playlist.m3u8
16,https://zo392.cdnedge.live/file/avple-images/hls/61de146d26bc6674a0936d21/playlist.m3u8
17,https://je40u.cdnedge.live/file/avple-images/hls/61de143126bc6674a0936d20/playlist.m3u8
18,https://8bb88.cdnedge.live/file/avple-images/hls/61de119d26bc6674a0936d1c/playlist.m3u8
19,https://w9n76.cdnedge.live/file/avple-images/hls/61db6e255fb6a835028c9aef/playlist.m3u8
20,https://e2fa6.cdnedge.live/file/avple-images/hls/61db6de95fb6a835028c9aee/playlist.m3u8
21,https://d862cp.cdnedge.live/file/avple-images/hls/61db6dad5fb6a835028c9aed/playlist.m3u8
22,https://e2fa6.cdnedge.live/file/avple-images/hls/61db6cf95fb6a835028c9aeb/playlist.m3u8
23,https://d862cp.cdnedge.live/file/avple-images/hls/61db6d725fb6a835028c9aec/playlist.m3u8
24,https://je40u.cdnedge.live/file/avple-images/hls/61db6cbd5fb6a835028c9aea/playlist.m3u8
25,https://e2fa6.cdnedge.live/file/avple-images/hls/61db6c455fb6a835028c9ae9/playlist.m3u8
26,https://8bb88.cdnedge.live/file/avple-images/hls/61db6bcd5fb6a835028c9ae8/playlist.m3u8
27,https://d862cp.cdnedge.live/file/avple-images/hls/61d8f7ea188cab78b243b40b/playlist.m3u8
28,https://8bb88.cdnedge.live/file/avple-images/hls/61d8f98d188cab78b243b410/playlist.m3u8
29,https://e2fa6.cdnedge.live/file/avple-images/hls/61d8f89f188cab78b243b40d/playlist.m3u8
30,https://w9n76.cdnedge.live/file/avple-images/hls/61d8f951188cab78b243b40f/playlist.m3u8
31,https://u89ey.cdnedge.live/file/avple-images/hls/61d8f8da188cab78b243b40e/playlist.m3u8
32,https://u89ey.cdnedge.live/file/avple-images/hls/61d8f828188cab78b243b40c/playlist.m3u8
33,https://1xp60.cdnedge.live/file/avple-images/hls/61d8f735188cab78b243b40a/playlist.m3u8
34,https://je40u.cdnedge.live/file/avple-images/hls/61d8f6fa188cab78b243b409/playlist.m3u8
35,https://je40u.cdnedge.live/file/avple-images/hls/61d62735f2772f49dcde1d54/playlist.m3u8
36,https://zo392.cdnedge.live/file/avple-images/hls/61d627e9f2772f49dcde1d56/playlist.m3u8
37,https://8bb88.cdnedge.live/file/avple-images/hls/61d627adf2772f49dcde1d55/playlist.m3u8
38,https://u89ey.cdnedge.live/file/avple-images/hls/61d626f9f2772f49dcde1d53/playlist.m3u8
39,https://zo392.cdnedge.live/file/avple-images/hls/61d62681f2772f49dcde1d52/playlist.m3u8
40,https://1xp60.cdnedge.live/file/avple-images/hls/61d62646f2772f49dcde1d51/playlist.m3u8
41,https://w9n76.cdnedge.live/file/avple-images/hls/61d62555f2772f49dcde1d4f/playlist.m3u8
42,https://d862cp.cdnedge.live/file/avple-images/hls/61d62465f2772f49dcde1d4c/playlist.m3u8
43,https://je40u.cdnedge.live/file/avple-images/hls/61d62519f2772f49dcde1d4e/playlist.m3u8
44,https://q2cyl7.cdnedge.live/file/avple-images/hls/61d624a1f2772f49dcde1d4d/playlist.m3u8
45,https://10j99.cdnedge.live/file/avple-images/hls/61d623edf2772f49dcde1d4b/playlist.m3u8
46,https://w9n76.cdnedge.live/file/avple-images/hls/61d62286f2772f49dcde1d48/playlist.m3u8
47,https://u89ey.cdnedge.live/file/avple-images/hls/61d62375f2772f49dcde1d4a/playlist.m3u8
48,https://w9n76.cdnedge.live/file/avple-images/hls/61d622fdf2772f49dcde1d49/playlist.m3u8
49,https://8bb88.cdnedge.live/file/avple-images/hls/61d22e41fc53091229805814/playlist.m3u8
50,https://d862cp.cdnedge.live/file/avple-images/hls/61d22fa9fc53091229805817/playlist.m3u8
51,https://je40u.cdnedge.live/file/avple-images/hls/61d22f33fc53091229805816/playlist.m3u8
52,https://10j99.cdnedge.live/file/avple-images/hls/61d22ef5fc53091229805815/playlist.m3u8
53,https://u89ey.cdnedge.live/file/avple-images/hls/61d0c67d8ec5397ce0e2cdec/playlist.m3u8
54,https://je40u.cdnedge.live/file/avple-images/hls/61d0c5c98ec5397ce0e2cdea/playlist.m3u8
55,https://je40u.cdnedge.live/file/avple-images/hls/61d0c5518ec5397ce0e2cde9/playlist.m3u8
56,https://zo392.cdnedge.live/file/avple-images/hls/61d0befd8ec5397ce0e2cddd/playlist.m3u8
57,https://10j99.cdnedge.live/file/avple-images/hls/61d0c0298ec5397ce0e2cddf/playlist.m3u8
58,https://1xp60.cdnedge.live/file/avple-images/hls/61d0c3ad8ec5397ce0e2cde7/playlist.m3u8
59,https://8bb88.cdnedge.live/file/avple-images/hls/61d0c0a18ec5397ce0e2cde0/playlist.m3u8
60,https://1xp60.cdnedge.live/file/avple-images/hls/61d0c11a8ec5397ce0e2cde1/playlist.m3u8
61,https://d862cp.cdnedge.live/file/avple-images/hls/61d0c2098ec5397ce0e2cde3/playlist.m3u8
62,https://d862cp.cdnedge.live/file/avple-images/hls/61d0c1918ec5397ce0e2cde2/playlist.m3u8
63,https://q2cyl7.cdnedge.live/file/avple-images/hls/61d0c2f98ec5397ce0e2cde5/playlist.m3u8
64,https://10j99.cdnedge.live/file/avple-images/hls/61d0c3358ec5397ce0e2cde6/playlist.m3u8
65,https://je40u.cdnedge.live/file/avple-images/hls/61d0bfed8ec5397ce0e2cdde/playlist.m3u8
66,https://8bb88.cdnedge.live/file/avple-images/hls/61d0c2bd8ec5397ce0e2cde4/playlist.m3u8
67,https://u89ey.cdnedge.live/file/avple-images/hls/61d0bec18ec5397ce0e2cddc/playlist.m3u8
68,https://q2cyl7.cdnedge.live/file/avple-images/hls/61ce129db418404e15c81307/playlist.m3u8
69,https://8bb88.cdnedge.live/file/avple-images/hls/61ce1315b418404e15c81308/playlist.m3u8
70,https://d862cp.cdnedge.live/file/avple-images/hls/61ce1261b418404e15c81306/playlist.m3u8
71,https://u89ey.cdnedge.live/file/avple-images/hls/61ce1225b418404e15c81305/playlist.m3u8
72,https://u89ey.cdnedge.live/file/avple-images/hls/61ce1171b418404e15c81303/playlist.m3u8
73,https://d862cp.cdnedge.live/file/avple-images/hls/61ce1082b418404e15c81300/playlist.m3u8
74,https://8bb88.cdnedge.live/file/avple-images/hls/61ce10f9b418404e15c81302/playlist.m3u8
75,https://e2fa6.cdnedge.live/file/avple-images/hls/61ce10bdb418404e15c81301/playlist.m3u8
76,https://d862cp.cdnedge.live/file/avple-images/hls/61ce0f55b418404e15c812fe/playlist.m3u8
77,https://je40u.cdnedge.live/file/avple-images/hls/61cc3a95b192e6156087c942/playlist.m3u8
78,https://u89ey.cdnedge.live/file/avple-images/hls/61cc3a1db192e6156087c941/playlist.m3u8
79,https://q2cyl7.cdnedge.live/file/avple-images/hls/61cc39e1b192e6156087c940/playlist.m3u8
80,https://8bb88.cdnedge.live/file/avple-images/hls/61cace99b4a41e7b51c24d4c/playlist.m3u8
81,https://w9n76.cdnedge.live/file/avple-images/hls/61cacfc5b4a41e7b51c24d50/playlist.m3u8
82,https://d862cp.cdnedge.live/file/avple-images/hls/61cacf8ab4a41e7b51c24d4f/playlist.m3u8
83,https://q2cyl7.cdnedge.live/file/avple-images/hls/61cacf4db4a41e7b51c24d4e/playlist.m3u8
84,https://w9n76.cdnedge.live/file/avple-images/hls/61caced5b4a41e7b51c24d4d/playlist.m3u8
85,https://q2cyl7.cdnedge.live/file/avple-images/hls/61c998c287883b68401d1b35/playlist.m3u8
86,https://je40u.cdnedge.live/file/avple-images/hls/61c9980d87883b68401d1b33/playlist.m3u8
87,https://w9n76.cdnedge.live/file/avple-images/hls/61c9984a87883b68401d1b34/playlist.m3u8
88,https://w9n76.cdnedge.live/file/avple-images/hls/61c997d187883b68401d1b32/playlist.m3u8
89,https://zo392.cdnedge.live/file/avple-images/hls/61c84a892beaee4e833a9d6e/playlist.m3u8
90,https://8bb88.cdnedge.live/file/avple-images/hls/61c84bb587883b68401d1b31/playlist.m3u8
91,https://w9n76.cdnedge.live/file/avple-images/hls/61c84a112beaee4e833a9d6d/playlist.m3u8
92,https://e2fa6.cdnedge.live/file/avple-images/hls/61c847f52beaee4e833a9d68/playlist.m3u8
93,https://8bb88.cdnedge.live/file/avple-images/hls/61c849992beaee4e833a9d6c/playlist.m3u8
94,https://q2cyl7.cdnedge.live/file/avple-images/hls/61c849212beaee4e833a9d6b/playlist.m3u8
95,https://q2cyl7.cdnedge.live/file/avple-images/hls/61c848a92beaee4e833a9d6a/playlist.m3u8
96,https://8bb88.cdnedge.live/file/avple-images/hls/61c843f92beaee4e833a9d66/playlist.m3u8
97,https://e2fa6.cdnedge.live/file/avple-images/hls/61c6b09d668fd93b4250a32d/playlist.m3u8
98,https://1xp60.cdnedge.live/file/avple-images/hls/61c6b026668fd93b4250a32c/playlist.m3u8
99,https://u89ey.cdnedge.live/file/avple-images/hls/61c6ae45668fd93b4250a32a/playlist.m3u8
100,https://q2cyl7.cdnedge.live/file/avple-images/hls/61c6aef9668fd93b4250a32b/playlist.m3u8
101,https://8bb88.cdnedge.live/file/avple-images/hls/61c6aa85668fd93b4250a325/playlist.m3u8
102,https://zo392.cdnedge.live/file/avple-images/hls/61c6abed668fd93b4250a327/playlist.m3u8
103,https://w9n76.cdnedge.live/file/avple-images/hls/61c6aafd668fd93b4250a326/playlist.m3u8
104,https://8bb88.cdnedge.live/file/avple-images/hls/61c6a91d668fd93b4250a321/playlist.m3u8
105,https://8bb88.cdnedge.live/file/avple-images/hls/61c6a95a668fd93b4250a322/playlist.m3u8
106,https://u89ey.cdnedge.live/file/avple-images/hls/61c6a7f1668fd93b4250a320/playlist.m3u8
107,https://je40u.cdnedge.live/file/avple-images/hls/61c6a689668fd93b4250a31d/playlist.m3u8
108,https://e2fa6.cdnedge.live/file/avple-images/hls/61c6a779668fd93b4250a31f/playlist.m3u8
109,https://1xp60.cdnedge.live/file/avple-images/hls/61c6a701668fd93b4250a31e/playlist.m3u8
110,https://u89ey.cdnedge.live/file/avple-images/hls/61c6a612668fd93b4250a31c/playlist.m3u8
111,https://e2fa6.cdnedge.live/file/avple-images/hls/61c6a55e668fd93b4250a31a/playlist.m3u8
112,https://zo392.cdnedge.live/file/avple-images/hls/61c6a599668fd93b4250a31b/playlist.m3u8
113,https://8bb88.cdnedge.live/file/avple-images/hls/61c6a4e5668fd93b4250a319/playlist.m3u8
114,https://d862cp.cdnedge.live/file/avple-images/hls/61c2d009768c0b6e65877056/playlist.m3u8
115,https://je40u.cdnedge.live/file/avple-images/hls/61c2cf19768c0b6e65877054/playlist.m3u8
116,https://1xp60.cdnedge.live/file/avple-images/hls/61c2cedd768c0b6e65877053/playlist.m3u8
117,https://zo392.cdnedge.live/file/avple-images/hls/61c18a7d8ac9db578c18b7f3/playlist.m3u8
118,https://1xp60.cdnedge.live/file/avple-images/hls/61c189518ac9db578c18b7f0/playlist.m3u8
119,https://je40u.cdnedge.live/file/avple-images/hls/61c18a428ac9db578c18b7f2/playlist.m3u8
120,https://d862cp.cdnedge.live/file/avple-images/hls/61c189c98ac9db578c18b7f1/playlist.m3u8
121,https://zo392.cdnedge.live/file/avple-images/hls/61c029c1ad3e743fbb4f96ef/playlist.m3u8
122,https://zo392.cdnedge.live/file/avple-images/hls/61c0290dad3e743fbb4f96ed/playlist.m3u8
123,https://u89ey.cdnedge.live/file/avple-images/hls/61c02a39ad3e743fbb4f96f0/playlist.m3u8
124,https://8bb88.cdnedge.live/file/avple-images/hls/61c02769ad3e743fbb4f96eb/playlist.m3u8
125,https://je40u.cdnedge.live/file/avple-images/hls/61c02985ad3e743fbb4f96ee/playlist.m3u8
126,https://u89ey.cdnedge.live/file/avple-images/hls/61c028d2ad3e743fbb4f96ec/playlist.m3u8
127,https://je40u.cdnedge.live/file/avple-images/hls/61c026f1ad3e743fbb4f96ea/playlist.m3u8
128,https://d862cp.cdnedge.live/file/avple-images/hls/61bd95fe8cc57113d4874847/playlist.m3u8
129,https://w9n76.cdnedge.live/file/avple-images/hls/61bd99098cc57113d487484b/playlist.m3u8
130,https://d862cp.cdnedge.live/file/avple-images/hls/61bd9ae98cc57113d487484c/playlist.m3u8
131,https://10j99.cdnedge.live/file/avple-images/hls/61bd97a28cc57113d487484a/playlist.m3u8
132,https://w9n76.cdnedge.live/file/avple-images/hls/61bd96758cc57113d4874848/playlist.m3u8
133,https://e2fa6.cdnedge.live/file/avple-images/hls/61bd96b28cc57113d4874849/playlist.m3u8
134,https://d862cp.cdnedge.live/file/avple-images/hls/61bd950e8cc57113d4874846/playlist.m3u8
135,https://q2cyl7.cdnedge.live/file/avple-images/hls/61bd94958cc57113d4874845/playlist.m3u8
136,https://q2cyl7.cdnedge.live/file/avple-images/hls/61bc3cfe942b586818e33e80/playlist.m3u8
137,https://q2cyl7.cdnedge.live/file/avple-images/hls/61bc3d3a942b586818e33e81/playlist.m3u8
138,https://zo392.cdnedge.live/file/avple-images/hls/61bad2a5d56b7626e975d4eb/playlist.m3u8
139,https://d862cp.cdnedge.live/file/avple-images/hls/61bad4fdd56b7626e975d4ee/playlist.m3u8
140,https://8bb88.cdnedge.live/file/avple-images/hls/61bad40ed56b7626e975d4ec/playlist.m3u8
141,https://e2fa6.cdnedge.live/file/avple-images/hls/61bad1f1d56b7626e975d4ea/playlist.m3u8
142,https://d862cp.cdnedge.live/file/avple-images/hls/61bad13dd56b7626e975d4e8/playlist.m3u8
143,https://je40u.cdnedge.live/file/avple-images/hls/61b97d650d486a09e8730583/playlist.m3u8



【麻豆映画12】,#genre#
01,https://1xp60.cdnedge.live/file/avple-images/hls/61b97d650d486a09e8730583/playlist.m3u8
02,https://1xp60.cdnedge.live/file/avple-images/hls/61b817f997618e5cc644ad44/playlist.m3u8
03,https://q2cyl7.cdnedge.live/file/avple-images/hls/61b8183597618e5cc644ad45/playlist.m3u8
04,https://u89ey.cdnedge.live/file/avple-images/hls/61b8178197618e5cc644ad43/playlist.m3u8
05,https://u89ey.cdnedge.live/file/avple-images/hls/61b816ce97618e5cc644ad42/playlist.m3u8
06,https://d862cp.cdnedge.live/file/avple-images/hls/61b8169197618e5cc644ad41/playlist.m3u8
07,https://q2cyl7.cdnedge.live/file/avple-images/hls/61b6cd091458462c26eadc8c/playlist.m3u8
08,https://8bb88.cdnedge.live/file/avple-images/hls/61b6cccd1458462c26eadc8b/playlist.m3u8
09,https://q2cyl7.cdnedge.live/file/avple-images/hls/61b6cc551458462c26eadc8a/playlist.m3u8
10,https://10j99.cdnedge.live/file/avple-images/hls/61b6c85a1458462c26eadc85/playlist.m3u8
11,https://e2fa6.cdnedge.live/file/avple-images/hls/61b6cc191458462c26eadc89/playlist.m3u8
12,https://w9n76.cdnedge.live/file/avple-images/hls/61b6cba11458462c26eadc88/playlist.m3u8
13,https://u89ey.cdnedge.live/file/avple-images/hls/61b6ca751458462c26eadc86/playlist.m3u8
14,https://8bb88.cdnedge.live/file/avple-images/hls/61b6cb291458462c26eadc87/playlist.m3u8
15,https://8bb88.cdnedge.live/file/avple-images/hls/61accf7e609ef7155b3678df/playlist.m3u8
16,https://1xp60.cdnedge.live/file/avple-images/hls/61b46dc5f91a1b0eecb6e52f/playlist.m3u8
17,https://q2cyl7.cdnedge.live/file/avple-images/hls/61b46f69f91a1b0eecb6e533/playlist.m3u8
18,https://u89ey.cdnedge.live/file/avple-images/hls/61b46fa5f91a1b0eecb6e534/playlist.m3u8
19,https://8bb88.cdnedge.live/file/avple-images/hls/61b46ef1f91a1b0eecb6e532/playlist.m3u8
20,https://zo392.cdnedge.live/file/avple-images/hls/61b46e3ef91a1b0eecb6e530/playlist.m3u8
21,https://je40u.cdnedge.live/file/avple-images/hls/61b46e79f91a1b0eecb6e531/playlist.m3u8
22,https://je40u.cdnedge.live/file/avple-images/hls/61b304210f991b6812b80303/playlist.m3u8
23,https://10j99.cdnedge.live/file/avple-images/hls/61b303a90f991b6812b80302/playlist.m3u8
24,https://1xp60.cdnedge.live/file/avple-images/hls/61b1a2751b15f6408e9320e6/playlist.m3u8
25,https://d862cp.cdnedge.live/file/avple-images/hls/61b1a2391b15f6408e9320e5/playlist.m3u8
26,https://je40u.cdnedge.live/file/avple-images/hls/61b1a1491b15f6408e9320e3/playlist.m3u8
27,https://1xp60.cdnedge.live/file/avple-images/hls/61b0529acb1e9c2565068be8/playlist.m3u8
28,https://e2fa6.cdnedge.live/file/avple-images/hls/61b05311cb1e9c2565068be9/playlist.m3u8
29,https://10j99.cdnedge.live/file/avple-images/hls/61b05222cb1e9c2565068be7/playlist.m3u8
30,https://1xp60.cdnedge.live/file/avple-images/hls/61b05131cb1e9c2565068be5/playlist.m3u8
31,https://q2cyl7.cdnedge.live/file/avple-images/hls/61b051aacb1e9c2565068be6/playlist.m3u8
32,https://u89ey.cdnedge.live/file/avple-images/hls/61aea3d102275f78f19d8f2c/playlist.m3u8
33,https://w9n76.cdnedge.live/file/avple-images/hls/61aea35902275f78f19d8f2b/playlist.m3u8
34,https://10j99.cdnedge.live/file/avple-images/hls/61aea31d02275f78f19d8f2a/playlist.m3u8
35,https://d862cp.cdnedge.live/file/avple-images/hls/61adb9e9779a324ef83699c3/playlist.m3u8
